"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2328876,"June 12, 2022",Kentucky,Louisville,"1600 block of Moore Ct",0,2,N/A
2327991,"June 11, 2022",Kentucky,Louisville,"1101 River Rd",0,6,N/A
2327624,"June 10, 2022",Texas,Amarillo,"SE 10th St and S Cleveland St",0,1,N/A
2327779,"June 10, 2022",Colorado,Windsor,"1000 block of Indian Trail Dr",0,1,N/A
2327950,"June 10, 2022",Missouri,"Saint Louis","Pleasant St and Lee Ave",0,2,N/A
2325943,"June 9, 2022",Michigan,Lansing,"5500 block of Kaynorth Rd",0,1,N/A
2326666,"June 9, 2022",Tennessee,"Mount Juliet","Gilley Rd and Benders Ferry Rd",0,1,N/A
2326351,"June 9, 2022",Arizona,Phoenix,"7th Ave and Alta Vista Rd",0,1,N/A
2325106,"June 8, 2022",California,Compton,"1033 E Poppy Dr",0,1,N/A
2324592,"June 7, 2022",Georgia,Atlanta,"3740 Largo Ln SW",0,1,N/A
2325199,"June 7, 2022",Oklahoma,"Oklahoma City","5454 N Meridian Ave",0,2,N/A
2322276,"June 6, 2022",Illinois,Chicago,"9800 block of S Throop St",0,1,N/A
2322050,"June 5, 2022",Minnesota,Minneapolis,"23rd Ave N and N Sheridan Ave",0,1,N/A
2322888,"June 5, 2022",Georgia,Columbus,"2000 Cusseta Rd",0,1,N/A
2322946,"June 5, 2022","South Carolina",Marion,"Godbold St and Bluff Rd",1,1,N/A
2322175,"June 4, 2022",Tennessee,Chattanooga,"1300 block of Fort St",0,3,N/A
2321145,"June 4, 2022",Kentucky,Louisville,"9300 block of National Turnpike",0,1,N/A
2320914,"June 4, 2022",Illinois,Chicago,"9109 S Paxton Ave",0,1,N/A
2320331,"June 3, 2022",Kentucky,"Oak Grove","1900 block of Timberline Cir",0,1,N/A
2318994,"June 1, 2022",Texas,Houston,"1501 Big Bend Dr",0,1,N/A
2318076,"June 1, 2022",Ohio,Cleveland,"7310 Carson Ave",0,2,N/A
2317927,"June 1, 2022",Michigan,Flint,"1000 block of E Foss Ave",1,1,N/A
2320280,"May 31, 2022","North Carolina",Lexington,"160 Lowes Blvd",0,1,N/A
2316666,"May 30, 2022","South Carolina",Columbia,"100 Willow Oak Dr",0,1,N/A
2317246,"May 30, 2022",Georgia,Savannah,"Sherman Ave and Dillon Ave",0,2,N/A
2315150,"May 29, 2022",Oklahoma,Taft,"104 Elm St",1,7,N/A
2315324,"May 29, 2022",Ohio,Dayton,"2900 block of Millicent Ave",0,1,N/A
2315694,"May 28, 2022",Michigan,Detroit,"19600 block of Revere St",0,1,N/A
2314856,"May 28, 2022",Pennsylvania,Philadelphia,"4200 block of Fairmount Ave",0,1,N/A
2317278,"May 28, 2022","New Jersey",Irvington,"176 Eastern Pkwy",0,2,N/A
2316851,"May 26, 2022",Mississippi,Jackson,"Madison Edward and Beasley Rd",0,1,N/A
2313351,"May 26, 2022",Louisiana,"Baton Rouge","2700 block of Erie St",0,1,N/A
2315702,"May 26, 2022",Michigan,Ecorse,"266 Hyacinthe St",0,1,N/A
2311139,"May 24, 2022",Virginia,Woodbridge,"15300 block of Gatehouse Terrace",0,1,N/A
2310278,"May 24, 2022",Texas,Uvalde,"715 Old Carrizo Rd",22,17,N/A
2310130,"May 24, 2022",Alabama,Birmingham,"2000 block of Ave V",0,2,N/A
2311001,"May 24, 2022",Wisconsin,Milwaukee,"2500 block of N 12th St",0,1,N/A
2311368,"May 24, 2022",Indiana,"Fort Wayne","2900 block of Reed St",0,1,N/A
2312524,"May 24, 2022",Indiana,Indianapolis,"3900 block of N Illinois St",0,1,N/A
2308591,"May 22, 2022",Maryland,Baltimore,"500 block of N Glover St",0,2,N/A
2314050,"May 20, 2022",Michigan,"River Rouge","Polk Ave and Eaton St",0,1,N/A
2307631,"May 20, 2022",Florida,Kissimmee,"2331 Old Dixie Hwy",1,3,N/A
2309628,"May 20, 2022",Mississippi,Meridian,"MS-39 and N Hills St",0,2,N/A
2309721,"May 20, 2022","New Mexico",Hobbs,"3100 block of E Stanolind Rd",0,1,N/A
2306792,"May 19, 2022",Pennsylvania,Philadelphia,"2400 block of N 5th St",0,1,N/A
2306464,"May 19, 2022",Washington,"Federal Way","1200 block of South 336th St",0,1,N/A
2307136,"May 19, 2022",Texas,Bryan,"1500 block of Military Dr",0,1,N/A
2306392,"May 18, 2022",Florida,"Dade City","Johns Rd",1,2,N/A
2305969,"May 18, 2022","North Dakota",Fargo,"5505 28th Ave S",2,1,N/A
2305310,"May 18, 2022",Arizona,Phoenix,"2775 W Thomas Rd",0,2,N/A
2306688,"May 18, 2022",Illinois,Champaign,"400 block of E Church St",0,2,N/A
2305429,"May 17, 2022",Pennsylvania,Lancaster,"S Queen St and Andrews St",0,2,N/A
2304854,"May 17, 2022",Illinois,Chicago,"4140 N Marine Dr",0,1,N/A
2304617,"May 17, 2022","North Carolina",Charlotte,"1000 block of Deep Rock Circle",0,3,N/A
2304207,"May 16, 2022",Louisiana,Shreveport,"1915 Patzman St",0,1,N/A
2304675,"May 16, 2022",Michigan,Muskegon,"Allen Ave and Emerald St",0,1,N/A
2307346,"May 16, 2022",Ohio,Canton,"1500 block of Logan Ave NW",0,1,N/A
2303975,"May 16, 2022",Alabama,Tuscaloosa,"415 Hargrove Rd E",0,1,N/A
2303193,"May 15, 2022",Pennsylvania,Pittsburgh,"400 block of Johnston Ave",0,1,N/A
2303220,"May 15, 2022",Kentucky,"Louisville (Shively)","2107 Appleton Ln",1,1,N/A
2304891,"May 15, 2022","South Carolina",Darlington,"Parrott St",0,1,N/A
2302770,"May 15, 2022",Texas,Spring,"5000 block of Roth Forest Ln",0,2,N/A
2303246,"May 14, 2022",Tennessee,Nashville,"3501 Andrew Jackson Way",0,2,N/A
2301606,"May 14, 2022",Illinois,Skokie,"4700 block of Main St",1,1,N/A
2302491,"May 14, 2022",Ohio,Columbus,"Summit St and E 6th Ave",0,1,N/A
2301434,"May 13, 2022",Pennsylvania,"Drexel Hill","2200 block of Garrett Road",0,1,N/A
2301170,"May 13, 2022",California,"Los Angeles","W 56th St and Western Ave",0,2,N/A
2301348,"May 13, 2022",Ohio,Columbus,"378 Hawkes Ave",0,1,N/A
2301049,"May 13, 2022",Missouri,"Saint Louis","2500 block of Harriet Walk",0,1,N/A
2300290,"May 12, 2022",Louisiana,Springfield,"25000 block of Pardue Rd",0,1,N/A
2299660,"May 11, 2022",Illinois,Chicago,"6800 block of S Ashland Ave",0,4,N/A
2300158,"May 11, 2022",Illinois,Chicago,"1300 block of W 76th St",0,2,N/A
2299793,"May 11, 2022",Missouri,"Saint Louis","5000 block of N Kingshighway Blvd",1,3,N/A
2299352,"May 10, 2022","New Mexico",Albuquerque,N/A,0,1,N/A
2298704,"May 10, 2022","North Carolina","Rocky Mount","1000 Block of Proctor St",0,1,N/A
2297967,"May 9, 2022",California,Vacaville,"I-80 and Alamo Dr",0,1,N/A
2297221,"May 8, 2022",Missouri,"Saint Louis","St Louis Ave and N Kingshighway Blvd",0,1,N/A
2297655,"May 8, 2022",Texas,Dallas,"4000 block of S Polk St",0,1,N/A
2297892,"May 7, 2022",Ohio,Cincinnati,"11000 block of Elkwood Dr",0,1,N/A
2296526,"May 7, 2022","North Carolina",Asheboro,"High Pine Church Rd",0,1,N/A
2297844,"May 7, 2022",Indiana,Gary,"W 17th Ave and James St",1,1,N/A
2297226,"May 7, 2022",Missouri,"Saint Louis","3200 block of Nebraska Ave",0,1,N/A
2298744,"May 7, 2022",Arizona,Glendale,"AZ-101 Loop and W Northern Ave",0,1,N/A
2296680,"May 7, 2022",Louisiana,"Bossier City","2500 Montgomery Ln",0,1,N/A
2297140,"May 7, 2022",Arkansas,"Pine Bluff","6300 W 4th Ave",1,3,N/A
2295056,"May 5, 2022",Illinois,Chicago,"6800 block of S Morgan St",0,1,N/A
2296064,"May 5, 2022",Washington,Sunnyside,"613 S 6th St",0,5,N/A
2294179,"May 4, 2022","New Jersey",Newark,"92 Irvine Turner Blvd",0,3,N/A
2304010,"May 4, 2022",Mississippi,Greenwood,"107 Dionyse St",0,3,N/A
2294158,"May 4, 2022",Kentucky,Louisville,"15th St and St. Catherine St",0,1,N/A
2294892,"May 4, 2022",Maryland,"District Heights","6700 block of Alpine St",0,2,N/A
2294293,"May 4, 2022",Missouri,"Saint Louis","3500 block of N 11th St",0,1,N/A
2293632,"May 3, 2022","West Virginia",Bluefield,"800 block of Frederick St",0,2,N/A
2293961,"May 3, 2022",Michigan,Taylor,"Eureka Rd and Beech Daly Rd",0,1,N/A
2292944,"May 1, 2022",Mississippi,Brookhaven,"Old Brook Rd",0,1,N/A
2292729,"May 1, 2022",Tennessee,Memphis,"4230 Powers Rd",0,1,N/A
2301429,"April 30, 2022",Mississippi,Kiln,"5000 block of Ivanhoe Dr",0,1,N/A
2293107,"April 29, 2022","South Dakota","Little Eagle",N/A,0,1,N/A
2289308,"April 27, 2022",Louisiana,Opelousas,"700 block of Mia St",2,3,N/A
2289683,"April 27, 2022",Ohio,Middletown,"800 block of 10th Ave",0,1,N/A
2288681,"April 27, 2022",Michigan,Detroit,"18400 block of Stout St",0,1,N/A
2289036,"April 26, 2022",Georgia,Griffin,"Quillly St",0,1,N/A
2290422,"April 26, 2022",Illinois,Markham,"16000 block of Ashland Ave",0,1,N/A
2289413,"April 26, 2022",Ohio,Youngstown,"3800 block of Mohawk Ave",1,2,N/A
2289471,"April 26, 2022",Missouri,"Saint Louis","4700 block of Plover Ave",0,1,N/A
2286490,"April 24, 2022",Kentucky,Louisville,"7200 block of Vaughn Mill Rd",0,1,N/A
2286788,"April 24, 2022",Wisconsin,Milwaukee,"1958 S 5th Pl",1,2,N/A
2285658,"April 23, 2022","New York",Rochester,"Moulson St and Nester St",0,1,N/A
2285701,"April 23, 2022",Virginia,"Stony Creek",N/A,0,1,N/A
2285129,"April 22, 2022",Virginia,Chesapeake,"3900 block of Schooner Trail",0,3,N/A
2283955,"April 21, 2022",Michigan,Detroit,"400 block of Alameda St",0,1,N/A
2284062,"April 20, 2022",Missouri,"Saint Louis","11900 block of Rio Grande Dr",0,1,N/A
2283760,"April 20, 2022",Florida,Jacksonville,"8220 Dix Ellis Trail",0,1,N/A
2282668,"April 18, 2022","South Carolina",Charleston,"Johnson St and America St",0,1,N/A
2281423,"April 17, 2022",Louisiana,"Baton Rouge","1700 block of N Sherwood Forest Dr",0,2,N/A
2281794,"April 15, 2022",Georgia,Roswell,"100 Block of Millbrook Cir",0,1,N/A
2280091,"April 15, 2022",Pennsylvania,Philadelphia,"1600 block of S 54th St",0,2,N/A
2280366,"April 15, 2022",Kansas,Topeka,"2400 block of SW Burnett Rd",0,1,N/A
2278467,"April 14, 2022",Maryland,"St Charles","3000 Gallery Place",0,1,N/A
2277027,"April 12, 2022",California,Victorville,"14400 Bear Valley Rd",0,1,N/A
2277558,"April 12, 2022",Illinois,Chicago,"3300 block of W Crystal St",0,2,N/A
2277286,"April 12, 2022",Arizona,Avondale,"S Avondale Blvd and W Lower Buckeye Rd",0,1,N/A
2276729,"April 11, 2022",Tennessee,Memphis,"Cambridge Station Dr and S Mendenhall Rd",0,1,N/A
2276731,"April 11, 2022",Georgia,Talbotton,"N Washington Ave",0,1,N/A
2274993,"April 10, 2022",Georgia,Decatur,"2750 Wesley Chapel Rd",0,1,N/A
2274569,"April 9, 2022",Tennessee,Memphis,"3023 Hunters Way",0,1,N/A
2283398,"April 9, 2022","South Carolina",Columbia,"Drayton Hall Dr",0,3,N/A
2274287,"April 9, 2022",Ohio,Columbus,"1900 block of Colin Ct",0,1,N/A
2274246,"April 9, 2022",Texas,"Texas City","1900 block of 13th Ave N",0,2,N/A
2274226,"April 8, 2022",Illinois,Chicago,"900 block of W 115th St",0,1,N/A
2273447,"April 7, 2022",Illinois,Chicago,"8200 block of S Green St",0,1,N/A
2273380,"April 7, 2022",Pennsylvania,Philadelphia,"1800 block of E Venango St",0,2,N/A
2273289,"April 7, 2022",Arizona,Phoenix,"28th St and Broadway Rd",0,2,N/A
2272947,"April 6, 2022",California,Fresno,"2407 W Alamos Ave",0,1,N/A
2272465,"April 6, 2022",Virginia,Richmond,"300 block of Engleside Dr",0,1,N/A
2273007,"April 5, 2022",California,Compton,I-710,0,2,N/A
2271774,"April 5, 2022",Kansas,"Junction City","2007 Northwind Dr",0,1,N/A
2270747,"April 4, 2022",Kentucky,Covington,"Russell St and W 16th St",0,4,N/A
2270463,"April 4, 2022",Illinois,"Belleville (Swansea)","1400 block of N 17th St",0,1,N/A
2271900,"April 4, 2022",Mississippi,"Yazoo City","N Monroe St",0,1,N/A
2270592,"April 3, 2022",Tennessee,Knoxville,"2200 block of Martin Luther King Jr Ave",0,1,N/A
2270256,"April 3, 2022",Louisiana,Gramercy,"N Mobile Ln",0,2,N/A
2270465,"April 2, 2022",Georgia,Athens,"Rocksprings Ct",0,2,N/A
2268959,"April 2, 2022",California,Stockton,"2200 block of Van Gogh Ln",0,1,N/A
2269212,"April 2, 2022",Florida,Orlando,"2258 S Kirkman Rd",0,2,N/A
2269029,"April 2, 2022",Oklahoma,Tulsa,"1300 E 51st Pl N",0,1,N/A
2268578,"April 1, 2022",Louisiana,Shreveport,"2800 block of Morningside Dr",1,1,N/A
2268847,"April 1, 2022",Missouri,"Saint Louis","4300 block of N Florissant Ave",0,1,N/A
2268792,"April 1, 2022",Louisiana,Shreveport,"7800 block of Youree Dr",0,1,N/A
2273911,"April 1, 2022",Georgia,Austell,"7200 Premier Ln",0,1,N/A
2268726,"March 31, 2022",Texas,Greenville,"3800 block of FM118",0,1,N/A
2266955,"March 30, 2022",Washington,Spokane,"Lincoln St and Dalton Ave",0,1,N/A
2266028,"March 29, 2022",Mississippi,"Yazoo City","N Monroe St",0,1,N/A
2265164,"March 28, 2022",Oregon,Portland,"6300 block of N Marine Dr",0,4,N/A
2265507,"March 28, 2022",Texas,"Fort Worth","5000 block of Vinson St",0,1,N/A
2264438,"March 27, 2022",Arizona,Phoenix,"N 24th St and E Cactus Rd",1,1,N/A
2263867,"March 26, 2022","New York",Hempstead,"Evans Ave and Peninsula Blvd",0,1,N/A
2263907,"March 26, 2022","North Carolina",Charlotte,"4308 Sunset Rd",0,1,N/A
2263851,"March 26, 2022",California,Stockton,"Searchlight Ave and Hazelton Ave",0,3,N/A
2263482,"March 26, 2022",Ohio,Columbus,"500 block of Reinhard Ave",0,1,N/A
2263124,"March 25, 2022","New York",Brooklyn,"127 Riverdale Ave",0,1,N/A
2261846,"March 24, 2022",Kentucky,Louisville,"W Hill St and S 7th St",0,1,N/A
2261435,"March 23, 2022",Virginia,Yorktown,"7000 block of George Washington Memorial Hwy",0,1,N/A
2261841,"March 23, 2022",Michigan,Flint,"1200 block of Alvord Ave",0,1,N/A
2261276,"March 23, 2022",Arizona,Glendale,"6800 N 95th Ave",0,4,N/A
2260243,"March 22, 2022",Florida,Orlando,"3944 WD Judge Dr",0,2,N/A
2261175,"March 22, 2022",Florida,Tampa,"407 E Nordica St",0,1,N/A
2259658,"March 21, 2022",Kentucky,Louisville,"S 4th St and W Gaulbert Ave",0,1,N/A
2259387,"March 21, 2022",Illinois,Chicago,"801 E 89th St",0,1,N/A
2259922,"March 21, 2022","New York",Brooklyn,"2920 Surf Ave",0,1,N/A
2258867,"March 20, 2022",Maryland,Cambridge,"Clinton St and Park Ln",0,1,N/A
2258231,"March 20, 2022",Kentucky,Louisville,"7800 block of Barnwood Rd",0,2,N/A
2260170,"March 20, 2022","South Carolina",Spartanburg,"489 W Main St",0,2,N/A
2262999,"March 19, 2022",Ohio,"Cleveland (Garfield Heights)","9300 block of Grand Division Ave",0,1,N/A
2257739,"March 19, 2022",Arkansas,Dumas,"611 Highway 65 S",1,26,N/A
2257958,"March 19, 2022",Louisiana,"New Orleans","1900 block N Prieur St",0,1,N/A
2256982,"March 18, 2022",Illinois,Chicago,"5500 block of W Wrightwood Ave",0,1,N/A
2256790,"March 18, 2022",Mississippi,Summit,"1000 block of Delaney Dr",1,1,N/A
2257292,"March 18, 2022",Florida,"Fort Pierce","N 32nd St and Ave B",0,3,N/A
2257778,"March 18, 2022",Louisiana,"New Iberia","200 block of C V Jackson Dr",0,5,N/A
2256398,"March 17, 2022",Illinois,Chicago,"4100 block of W Monroe St",0,4,N/A
2258618,"March 14, 2022",Ohio,Youngstown,"S Evanston Ave and Mahoning Ave",0,1,N/A
2253363,"March 14, 2022",Minnesota,Minneapolis,"1500 block of Lasalle Ave",0,1,N/A
2253527,"March 13, 2022",Virginia,Richmond,"6000 block of Glenway Ct",0,1,N/A
2253981,"March 13, 2022",Mississippi,Clarksdale,"8th St",0,1,N/A
2253002,"March 13, 2022",Louisiana,"Baton Rouge","8100 block of Skysail Avenue",0,1,N/A
2252708,"March 12, 2022",Georgia,Macon,"3867 Log Cabin Dr",0,1,N/A
2251718,"March 11, 2022",Texas,Dallas,"3500 block of Munger Ave",0,1,N/A
2251818,"March 11, 2022",Tennessee,Memphis,"2600 block of Kimball Ave",0,1,N/A
2250485,"March 9, 2022",Virginia,Richmond,"2852 Fairfield Ave",1,1,N/A
2249578,"March 8, 2022",Tennessee,Antioch,"Smith Springs Rd",0,1,N/A
2246000,"March 3, 2022",Tennessee,Memphis,"4120 Millbranch Rd",0,3,N/A
2245882,"March 2, 2022",Florida,Jacksonville,"Soutel Dr and Ribault Ave",0,3,N/A
2246243,"March 2, 2022",Georgia,Columbus,"100 block of 30th Ave",0,1,N/A
2243820,"February 28, 2022",Indiana,Indianapolis,"900 block of Beville Ave",0,2,N/A
2243842,"February 28, 2022","West Virginia","Saint Albans","100 block of Strawberry Rd",0,1,N/A
2245063,"February 27, 2022",Colorado,Aurora,"12000 block of E Kansas Dr",0,1,N/A
2242990,"February 27, 2022",Kentucky,Louisville,"4100 block of Quiet Way",1,1,N/A
2244017,"February 27, 2022",Mississippi,Hattiesburg,"Willis Ave",1,2,N/A
2242369,"February 26, 2022","North Carolina",Hickory,"3rd Avenue SW",0,1,N/A
2244673,"February 26, 2022",Louisiana,Bogalusa,"E 4th St and Martin Luther King Jr Dr",0,10,N/A
2242066,"February 25, 2022",Alabama,Huntsville,"2755 Wilson Dr",0,1,N/A
2240825,"February 22, 2022",Virginia,"Virginia Beach","196 Ballard Ct",0,1,N/A
2240589,"February 22, 2022",Louisiana,"New Orleans","1300 block of Lizardi St",0,1,N/A
2239802,"February 22, 2022",Illinois,Chicago,"4500 block of W Congress Pkwy",0,1,N/A
2238617,"February 21, 2022",Missouri,"Kansas City","Linwood Blvd and Agnes Ave",2,1,N/A
2238979,"February 21, 2022",Maryland,Annapolis,"1300 block of Tyler Ave",0,2,N/A
2238403,"February 20, 2022",Oregon,Portland,"SE Foster Rd and 128th Ave",1,3,N/A
2238053,"February 19, 2022",Ohio,Columbus,"700 block of Wedgewood Dr",0,1,N/A
2237923,"February 19, 2022",Michigan,Detroit,"12600 block of Monica St",0,1,N/A
2236845,"February 18, 2022",Texas,Houston,"600 block of Nottingham Oaks Trl",0,1,N/A
2236700,"February 18, 2022",Illinois,Chicago,"2600 block of W 39th Pl",0,1,N/A
2237017,"February 18, 2022",Tennessee,Memphis,"1055 S Perkins Rd",0,1,N/A
2236107,"February 17, 2022",Michigan,Detroit,"13580 block of Rosemont Ave",0,1,N/A
2236546,"February 17, 2022","South Carolina",Florence,"Apple Valley Dr and Howe Springs Rd",0,1,N/A
2236220,"February 16, 2022",Georgia,Atlanta,"1012 Smith St SW",0,1,N/A
2235787,"February 16, 2022",Texas,"Haltom City","3500 block of Eastridge Dr",0,1,N/A
2378964,"February 15, 2022",Texas,"Bay City","4900 block of Misty Ln",0,1,N/A
2233880,"February 13, 2022","South Carolina",Beaufort,"2400 Southside Blvd",0,1,N/A
2233175,"February 13, 2022",Maryland,Columbia,"5300 block of Village Center Dr",0,3,N/A
2234119,"February 13, 2022",Alabama,Mobile,"301 Seabreeze Ct",0,1,N/A
2233773,"February 12, 2022",Illinois,Danville,"N Bowman Ave and Griggs St",0,1,N/A
2236234,"February 12, 2022",Mississippi,Meridian,"40th St and Highland Ave",0,2,N/A
2232528,"February 12, 2022",Maryland,Annapolis,"140 Obery Ct",0,2,N/A
2231193,"February 10, 2022","South Carolina",Anderson,"600 block of Don Ave",0,1,N/A
2233680,"February 9, 2022",Tennessee,Sevierville,"3700 block of Wears Valley Rd",0,1,N/A
2230580,"February 9, 2022",Tennessee,Memphis,"953 Doris Ave",0,1,N/A
2230160,"February 9, 2022","North Carolina",Mebane,"6900 block of Industrial Dr",0,3,N/A
2230072,"February 9, 2022","North Carolina",Asheville,N/A,0,1,N/A
2230709,"February 9, 2022",Oklahoma,Fairland,"E 180 Rd and W Ritter Rd",0,1,N/A
2234908,"February 8, 2022",Arizona,Phoenix,"7th St and Dobbins Rd",0,2,N/A
2230026,"February 8, 2022",Texas,Houston,"9800 block of Southwest Fwy",0,1,N/A
2236760,"February 7, 2022",Texas,Sweetwater,N/A,0,1,N/A
2229136,"February 7, 2022",Michigan,Detroit,"Traverse St and Erwin Ave",0,1,N/A
2228614,"February 6, 2022",Florida,Sarasota,"Palmadelia Ave and 22nd St",1,2,N/A
2228660,"February 6, 2022","North Carolina",Wilmington,"200 block of North 31st St",0,4,N/A
2228469,"February 6, 2022","New Jersey",Bridgeton,"Falcon St",0,1,N/A
2227828,"February 6, 2022",Pennsylvania,Philadelphia,"3658 Aramingo Ave",0,1,N/A
2228076,"February 6, 2022",Missouri,"Saint Louis (Spanish Lake)","1200 block of Scott Ave",0,2,N/A
2225493,"February 2, 2022",California,Oroville,"410 Oro Dam Blvd E",1,4,N/A
2223807,"January 31, 2022","North Carolina",Charlotte,"W Sugar Creek Rd and Rutgers Ave",0,1,N/A
2223741,"January 31, 2022",Wisconsin,Milwaukee,"W Capitol Dr and W Appleton Ave",0,1,N/A
2223206,"January 30, 2022",Georgia,Snellville,"1650 Scenic Hwy S",0,1,N/A
2223096,"January 30, 2022",Texas,Houston,"10555 Fondren Rd",0,1,N/A
2223090,"January 30, 2022",Texas,"San Antonio","3536 West Ave",0,1,N/A
2223402,"January 30, 2022",Kentucky,Lexington,"1101 Centre Pkwy",0,1,N/A
2223014,"January 29, 2022",Arkansas,"Little Rock","4300 block of Asher Ave",0,2,N/A
2222546,"January 28, 2022",Maryland,Waldorf,"2000 Block of Amber Leaf Place",0,1,N/A
2222811,"January 28, 2022",Nevada,Laughlin,"2445 Needles Hwy",1,2,N/A
2222453,"January 28, 2022",Ohio,Toledo,"2400 block of Airport Hwy",0,1,N/A
2221551,"January 27, 2022",Virginia,Richmond,"1400 block of Clarkson Rd",0,2,N/A
2222818,"January 27, 2022",Utah,"Brigham City",N/A,0,1,N/A
2222816,"January 27, 2022",Utah,"Salt Lake City (Murray)","5234 S. 820 East",0,1,N/A
2221591,"January 26, 2022",Kentucky,Owensboro,"100 block of E 25th St",1,2,N/A
2219376,"January 24, 2022",Indiana,Indianapolis,"1900 block of Dr Martin Luther King Jr St",0,1,N/A
2219913,"January 23, 2022",Missouri,"Saint Louis","3700 block of Minnesota Ave",0,1,N/A
2391207,"January 23, 2022",Indiana,"Fort Wayne",N/A,0,1,N/A
2220271,"January 23, 2022",Arizona,Gilbert,"Pecos Rd and Higley Rd",0,2,N/A
2217318,"January 22, 2022",Indiana,Indianapolis,"3800 block of N Temple Ave",0,1,N/A
2219378,"January 22, 2022",Louisiana,"Baton Rouge","4200 block of Orchid St",0,1,N/A
2218942,"January 21, 2022",Ohio,Akron,"500 block of Koerber Ave",0,1,N/A
2217442,"January 21, 2022",Georgia,Grovetown,"300 block of Congling Cir",0,1,N/A
2215951,"January 20, 2022",Kentucky,Louisville,"2500 block of Montgomery St",0,1,N/A
2216560,"January 20, 2022",Florida,Pensacola,"500 E Fairfield Dr",0,1,N/A
2215436,"January 19, 2022",Illinois,Chicago,"12200 block of S Lowe Ave",0,2,N/A
2216245,"January 19, 2022",Texas,"San Antonio","200 block of Moraima St",0,2,N/A
2216063,"January 19, 2022",Georgia,Atlanta,"1829 Campbellton Rd SW",0,1,N/A
2216156,"January 19, 2022",Iowa,"Storm Lake","600 block of E 12th St",0,1,N/A
2215173,"January 19, 2022","New York",Bronx,"2836 Valentine Ave",0,1,N/A
2215246,"January 18, 2022","South Carolina",Greenville,"200 Eunice Dr",0,1,N/A
2214465,"January 17, 2022","North Carolina","Spring Lake","Crest Cir",0,1,N/A
2213707,"January 17, 2022",Texas,Houston,"5900 Selinsky Rd",0,3,N/A
2214048,"January 17, 2022",Florida,Ocala,"600 block of SE 28th Place",0,1,N/A
2213661,"January 16, 2022",Missouri,"Saint Louis","Bessie Ave and Shreve Ave",0,1,N/A
2212926,"January 16, 2022",Missouri,"Kansas City (Raytown)","8900 block of E 83 Ter",0,1,N/A
2212316,"January 14, 2022",Kentucky,"Olive Hill",KY-955,0,2,N/A
2212250,"January 14, 2022",Virginia,Charlottesville,"900 block of 1st St S",0,1,N/A
2211482,"January 14, 2022",Michigan,Detroit,"595 Chene St",0,1,N/A
2212123,"January 14, 2022",Georgia,Macon,"W Napier Ave and Mumford Rd",0,1,N/A
2211727,"January 14, 2022",Alabama,Birmingham,"500 block of Roanoke St",0,1,N/A
2210656,"January 13, 2022","New York",Rochester,"Glendale Park and Lake Ave",0,3,N/A
2211111,"January 13, 2022",Illinois,Chicago,"50 block of E 79th St",0,2,N/A
2209896,"January 12, 2022",Kentucky,Louisville,"1800 block of Carl Ct",0,1,N/A
2210042,"January 12, 2022",Virginia,Lynchburg,"700 block of Grady St",0,1,N/A
2209231,"January 10, 2022",Alabama,Tuscaloosa,N/A,0,2,N/A
2208081,"January 10, 2022",Indiana,Middlebury,"54348 Co Rd 43",0,2,N/A
2207088,"January 8, 2022",Louisiana,Kenner,"3100 block of Tifton St",0,2,N/A
2208129,"January 8, 2022",Georgia,Ellenwood,"Ridgetop Dr",0,1,N/A
2207753,"January 8, 2022",Utah,"Salt Lake City (West Valley City)","1500 block of Calvo Dr",0,1,N/A
2206546,"January 7, 2022",Michigan,Detroit,"6500 block of Brush St",0,1,N/A
2206724,"January 6, 2022",Louisiana,Hammond,"Old Baton Rouge Hwy",0,1,N/A
2205924,"January 5, 2022",Pennsylvania,Pittsburgh,"1400 block of Greensburg Pike",0,2,N/A
2205134,"January 5, 2022","North Carolina","Spruce Pine","Deer Park Loop",0,1,N/A
2204583,"January 5, 2022",Texas,Granbury,"735 W US Hwy 377",0,2,N/A
2204890,"January 4, 2022",Illinois,Decatur,"500 block of W Sawyer St",0,1,N/A
2203234,"January 3, 2022",Arkansas,Bryant,"3500 Double Eagle Way",0,1,N/A
2203153,"January 2, 2022",Michigan,"Grand Rapids (Kentwood)","52nd St SE and Division Ave S",0,1,N/A
2204512,"January 2, 2022",Pennsylvania,Atglen,"400 block of Main St",0,2,N/A
2202450,"January 1, 2022",Louisiana,"New Orleans","Decatur St and Spain St",0,1,N/A
2202107,"January 1, 2022",Wisconsin,Milwaukee,"6000 block of N Sherman Blvd",0,1,N/A
2201826,"January 1, 2022",Maryland,Baltimore,"1600 block of N Pulaski St",0,1,N/A
2203909,"January 1, 2022",Texas,Houston,"3322 Yellowstone Blvd",0,1,N/A
2202453,"January 1, 2022",Louisiana,"New Orleans","Edgelake Ct",0,1,N/A
2208658,"January 1, 2022","New York",Syracuse,"100 block of Lawrence St",0,1,N/A
2202144,"December 31, 2021",Tennessee,Memphis,"Vernon Ave",0,1,N/A
2216125,"December 31, 2021",Pennsylvania,Johnstown,"Woodland Ave",0,1,N/A
2201609,"December 31, 2021",Mississippi,Jackson,"St. Charles St",0,1,N/A
2199955,"December 29, 2021","New Jersey",Newark,"255 Broadway",0,2,N/A
2200643,"December 29, 2021",Georgia,Atlanta,"1783 Johnson Road NW",0,1,N/A
